	lemma	stavek1	stavek2	oznaka (label)	stavek_1_pomen	stavek_2_pomen	found_lemma
74	lahek	V želji, da bi posameznikom pomagali do učinkovitejše in celovitejše predstavitve svojih znanj in sposobnosti, delodajalcem pa omogočili <target> lažji </target> pregled nad kandidati, je bila na evropski ravni sprejeta odločba o enotnem ogrodju za transparentnost kvalifikacij in kompetenc – europass. gre za sklop dokumentov, ki omogočajo pregleden zapis znanj in izkušenj, ki jih je posameznik pridobil med izobraževanjem, z različnimi delovnimi izkušnjami ali v vsakdanjem življenju.	Poleg vodika in helija, je metan precej uporaben vzgonski plin, saj je <target> lažji </target> od zraka.	F	1	9	True
75	lahek	Je ob taki spremljavi sploh mogoče prebrati pravljico za <target> lahko </target> noč?	Vkrca se na majhno ladjo in odpluje na odprto morje, obkrožen z nekaj <target> lahkimi </target> čolni.	F	2	9	True
76	lahek	Takšna odločitev ni <target> lahka </target>, zahteva veliko trdega dela, volje in vztrajnosti, veliko učenja o zdravi in uravnoteženi prehrani, presnovi in o človeškem organizmu.	<target> Najlažja </target> različica so kvašeni sadni biskviti iz pečice (kos vsebuje 3 g maščobe) ali rulade s skuto (3 g maščobe).	T	1	1	True
77	tuj	150 100 50 Tar. št. 6 Za vizum na potni listini in za dovoljenja, našteta v tej tarifni številki: 1. za državljane Republike Slovenije: a) za vizum za neomejeno število potovanj b) za klavzulo poslovno v ... 2. za <target> tuje </target> državljane:	Nagnjeni ste k temu, da izlijete iz sebe ploho besed, ne da bi poznali pomembna dejstva ali upoštevali <target> tuja </target> čustva.	F	1	11	True
78	tuj	V sodelovanju z MEDIA deskom Slovenija, RTVS, Iniciativo Napišimo film in Študentsko založbo pripravljamo scenaristični delavnici z uglednimi slovenskimi in <target> tujimi </target> strokovnjaki.	Nekaj drugega pa je, če mi nekdo prinese fotografijo moje žene s <target> tujim </target> moškim v postelji,« je pripomnil Slavoj Žižek.	F	1	7	True
79	tuj	Ob zelo suhih zimah in zimskih otoplitvah brez snega ne pozabimo na rododendrone, smreke, brine, bršljane, <target> tuje </target> ter druge zimzelene rastline.	(1) Postopek za izročitev obdolženega ali obsojenega tujca se uvede na prošnjo <target> tuje </target> države.	F	8	1	True
80	tuj	Tedaj je bilo treba vse te dosjeje uničiti, ker je Jugoslavija privolila v <target> tuje </target> kredite in so morali zato zbrisati vse dokaze o kršenju človekovih pravic.	Mislim, da smo se dogovorili, vsaj nisem slišal, da ni nikogar, ki bi danes rekel, da smo proti <target> tujim </target> vladanjem.	T	9		True
81	tuj	Vprašala ju je, kaj delata tu, ko je gibanje <target> tujih </target> ljudi na tem območju prepovedano, in ali imata dovolilnici za to.	Država je torej prihodnje leto razglasila za Trubarjevo, kar pomeni, da bo v Sloveniji in na <target> tujem </target> vrsta prireditev v njegov spomin.	F	1	9	True
82	tuj	7.55 Teden. izbor - 9.00 Za otroke - 10.10 Mali: čeri v stepi - dežela gora - 11.10 Velika imena malega ekrana -12.05 Hotel ob Vrbskem jezeru - 13.00 Poročila - 13.15 Teden. izbor - 16.00 Izobr. odd. - 16.30 Poročila - 16.45 Za otroke - 17.00 <target> Tuja </target> nani.	Države, ki vabijo <target> tuje </target> investitorje, le-tem običajno ponujajo (August 2004, 263):	T	1		True
83	tuj	To velja tako za pouk književnosti v materinščini, kot tudi za pouk književnosti pri <target> tujem </target> jeziku.	Kot je v navadi pri <target> tujih </target> parih, za ceremonijo priskrbijo prevajalca, nad katerim sta bila gospod in gospa Geraud navdušena.	F	6	1	True
84	kisel	Med živili, ki najpogosteje izzovejo migrenski glavobol, so čokolada, kakav, čebula, mastni siri, vino, pivo in druge alkoholne pijače, kofein, oreščki, stročnice, <target> kisle </target> kumarice, prekajeno in konzervirano meso.	Slednja vpliva tudi na okus; voda, ki vsebuje več hidrogenkarbonatnih ionov je na primer nekoliko bolj <target> kisla </target>.	T	4	4	True
85	kisel	Tauferjevi Nežki v imenitni interpretaciji Vesne Pernarčič tako ostane <target> kisla </target> sprijaznjenost z življenjem (njen osnovni ton je našobljena »prav nič mi ne paše« slabovoljnost, ki zelo ustreza njeni vlogi »predmeta« v igri).	Na koncu vmešamo še 4 žlice <target> kisle </target> smetane, ki jo razmešamo s sokom velike pomaranče.	F	7	4	True
86	kisel	Sestavine: 6 jajc, 6 žlic sladkorja, 1 vaniljev sladkor, 1 pecilni prašek, 120 g mletih orehov, 2 velika lončka <target> kisle </target> smetane.	Brusnice, predvsem gojene ameriške (Cranberries), so primerne tudi za senčne lege pod pogojem, da je zemlja <target> kisla </target> in bogata s humusom.	F	4	3	True
87	kisel	Številni vrtnarji si zelo prizadevajo, da bi na vrtu lahko gojili kamelije v cvetličnih čebrih ali na dvignjenih gredah, kjer lahko pripravijo <target> kisla </target> tla, v katerih se te rastline najbolje razvijajo.	Po večletnih naporih iz vrst civilne družbe in varuha človekovih pravic za zakonodajno ureditev prostega dostopa javnosti do informacij javnega značaja je navsezadnje v času letošnjih <target> kislih </target> kumaric, 11. julija, vlada predložila državnemu zboru predlog Zakona o dostopu do informacij javnega značaja – ZDIJZ (objavljen v Poročevalcu DZ, št. 37, z dne 17.7.2002).	F	3	4	True
88	kisel	Vegetarijanski način prehrane blagodejno vpliva na migreno, a tudi tu moramo izbirati določene vrste zelenjave in sadja, saj stročnice, čebula, <target> kisle </target> kumarice ter nekatere vrste sadja, kot so banane in agrumi, lahko sprožijo ali poslabšajo migreno.	Vame je udaril <target> kisel </target>, jedek vonj to je moral biti Hobbesov mačji šampon.	F	4	6	True
89	kisel	Kadim ko mi je, ne pa da rabim neko dozo točno določen čas, spet eni pišejo neke ''<target> kisle </target>'' ideje..	V srednji Evropi so si žejo gasili s <target> kislim </target> mlekom, na Kavkazu so prisegali na jogurt, v osrednji Aziji pa na kefir.	F	8	5	True
90	kisel	Potrebujemo: različne gobe, 3 krompirje, rdeč in rumen korenček, čebulo, sol, poper, majaron, lovorov list, žlico <target> kisle </target> smetane.	Žveplov dioksid je zelo škodljiv že kot plin, pri mešanju z dežjem oziroma z vodo pa nastaja žveplova <target> kisli </target>na ali zloglasni kisli dež.	F	4	3	True
91	visok	Novi S40 je krajši (za 4,8 cm), a širši (za 5,4 cm) in <target> višji </target> (za 4,4 cm) kot dosedanji.	S statusom študenta pridobi študent vse pravice, ki jih zagotavlja Zakon o <target> visokem </target> šolstvu.	F	6	7	True
92	visok	Pa vse to ne drži,« pravi Dai, »projekt je izredno drag in z <target> višjo </target> ceno elektrike ga bo plačevala vsa Kitajska.«	Presenečali so s pestro sporočilno zvrstnostjo ter posredovali informacijo o tem, da so se srednješolci ob ustvarjalnih mentorjih sposobni izražati v tujem jeziku tudi na <target> višjih </target> stopnjah, saj so pisali vse od intervjujev, poročil, pesmi, krajših reportaž, problemskega spisja pa do kvizov in šal.	F	1	7	True
93	visok	Skrivanje moža, ki ga iščejo zaradi umora ene najbolj priljubljenih članic <target> visoke </target> družbe, je očitno najpametnejša stvar.	Tekmovanje je bilo organizirano na zelo <target> visoki </target> ravni in je bilo elektronsko podprto.	F	2	7	True
94	visok	V reži gredla je pretaknjen 82 cm <target> visok </target> kozolec 'kôzelc' (tudi 'kôzuc'), spodaj ploščat, nato ovalen.	Ohranilo se je le osem originalnih kipov, in čeprav so tudi ti precej poškodovani, je <target> visoka </target> umetniška kvaliteta jasno vidna.	F	8	1	True
95	visok	Imel sem namreč to srečo, da me ni obiskala le nekakšna preprosta <target> višja </target> inteligenca, temveč sam Al, najvišji princip oziroma Hoor-paar-Kraat, ki je dvojnik ali mistični dvojček Ra-Hoor-Khuita.	Leta 2010 se bo ob ciklični pospešitvi rasti v mednarodnem okolju, ki bo vplivala na <target> višjo </target> rast izvoza in investicij, gospodarska rast pospešila na 4,0 %.	F	10	9	True
96	visok	Hkrati se je okrepilo prepričanje o potrebnosti <target> višje </target> kakovosti gostinskih storitev, kar zahteva vlaganje v opremo, kadre in znanje.	V vodi reagira počasi, za razliko od alkalijskih kovin iz prve skupine, in pri tem ne razvije <target> visoke </target> temperature.	F	7	10	True
97	visok	Slovenija zato posveča veliko pozornost gradnji ustreznih prometnic, zlasti tistih <target> višjega </target> standarda (npr. izgradnja avtocest).	V tretjem odstavku se besedilo do 6,000.000 tolarjev nadomesti z besedilom , ki je trikrat <target> višja </target> od tiste, predvidene v prejšnjem odstavku.	F	4	6	True
98	beseda	Na splošno pa slišim zelo veliko spodbudnih <target> besed </target>, ljudje so zelo prijazni.	Rajši bi poudaril očitnejši in večji kontrast med hau in mauri na eni strani in wairua na drugi, kontrast, ki – kot se zdi – pojasnjuje tudi učene <target> besede </target> Tamatija Ranapirija.	F			True
99	beseda	Tom je skrbno poslušal njun italijanski pogovor, ki je potekal med smehom in se napenjal, da bi razumel vsako <target> besedo </target>.	Čeprav nam sveti Pavel ukazuje, da se »podrejamo oblastem, ki so nad nami«,114 so nekateri obrnili te <target> besede </target> tako, da naj bi pomenile zakone dežele ali najvišjo oblast, bodisi aristokratsko	F	9	4	True
100	beseda	Helena ga molče objame, iz njenih solznih oči pa sije hvaležnost, da me je pripeljal k njej, ki mu očitno govori razločneje kot še toliko <target> besed </target>.	Mateja Kurež je zabavno dekle, polna duhovitih prebliskov in energije, <target> besede </target> kar vrejo iz nje.	F  	6	4	True
101	beseda	2. korak: Ko dobimo vsa pojavljanja <target> besede </target> <I>znanje<I>, uporabimo funkcijo iskanja prve besede na levi.	(Nekateri mlajši bralci vas bodo najbrž celo razveselili s kakšno novo <target> besedo </target>.)	T	9	9	True
102	beseda	Pogledal je Alfaua s pričakovanjem, če bi hotel ugovarjati, a ta je še naprej pozorno čakal na njegove <target> besede </target>, tako da je Mr. T. povzel svojo besedo: Zato sem, ko sem dopolnil 35 let, sprejel odločitev, da bom praznoval svoj rojstni dan v obratnem vrstnem redu, se pravi, namesto da bi slavil leta, ki sem jih preživel, slavim leta življenja, ki mi še ostanejo.	»Robertova zmaga v Montrealu pomeni največji poljski športni uspeh v letu 2008,« so pred dnevi vzneseno zapisali v dnevniku Gazeta Wyborcza, nad Kubico pa je nadvse navdušen tudi Kamil Tchorek, dopisnik časnika Sunday Times iz Krakova: »Robert, ki vozi brez napak, počasi postaja superzvezdnik in to v pravem pomenu <target> besede </target>.«	F  	6	9	True
103	beseda	Takoj po ugrabitvi je bila namreč <target> beseda </target> o izginotju dveh navadnih vojakov.	<target> Besede </target> so vedno lažje zapuščale mojo glavo, in še preden je sir skočil iz prežgane friteze, se je Katja že krohotala mojim šalam,« je nadaljeval vse bolj samovšečni Bine.	F  	5	6	True
104	beseda	Za nemški jezikovni prostor lahko pokažemo, da se je od približno leta 1770 naprej pojavilo veliko novih pomenov starih <target> besed </target> in novih skovank, oboje je z jezikovno ekonomijo spremenilo celotni politični in socialni izkustveni prostor in postavilo nova obzorja pričakovanj že brez spraševanja o stvarni ali pojmovni prioriteti v procesu sprememb.	PODOBNO JE ŠE S SPREMENLJIVKAMA PRISGL (UGOTAVLJANJE PRISOTNOSTI GLASU) IN DOLZ (DOLŽINA <target> BESEDE </target>), KI STA SKUPAJ Z ZLOG V FAKTORSKI ANALIZI DOLOČALA DRUGI FAKTOR.	T	9	9	True
105	dajati	Povedali so ji, da bi ji to lahko škodovalo, a ni oklevala: oblekla je zaščitna oblačila in deklico negovala, jo hranila, previjala, oblačila, <target> dajala </target> spat, ji brala pravljice, se z njo igrala.	Samo v kuncerejsko zelo razviti Italiji, denimo, pa vzredijo okrog 100 milijonov teh živali na leto in še jih uvažajo od drugod - manjše število celo od nas, čeprav naša država <target> daje </target> majhno izvozno stimulacijo, seveda pa so možna tudi posojila.	F  	2	8	True
106	dajati	Gradiva iz ustavodajnega postopka bi govorila bolj v prid ožji razlagi, ne <target> dajejo </target> pa povsem zanesljive opore.	Medtem ko Andre ne <target> daje </target> izjav o svoji odločitvi, je vznemirjena Katie povedala takole:	F  	11	8	True
107	dajati	Marijino duhovno materinstvo je torej udeležba pri moči Svetega Duha, pri moči njega, “ki <target> daje </target> življenje.”	Na glasovanje <target> dajem </target> predlog za razširitev dnevnega reda z navedenim predlogom odloka.	F  	2	opomba: ni ustreznega pomena v Elexisu	True
108	dajati	Po dobrih 1500 kilometrih smo opravili meritve, vendar smo ob tem imeli občutek, da motor ne <target> daje </target> od sebe vsega, kar bi sicer zmogel.	Pri tem ima poglavitno vlogo morska voda, ki zelo dobro nahrani celice, hkrati pa <target> daje </target> posebno noto tudi okolici: zdravilen morski zrak polni z energijo, sončne kopeli s pozitivnim nabojem v žarkih razvajajo telo in duha.	F  	3	1	True
109	dajati	Vsi predlogi, ki jih <target> dajemo </target>, so vedno strokovno utemeljeni, vedno so plod široke razprave med obrtniki, člani zbornice, 'na terenu' in vedno imajo za seboj tudi večinsko podporo članstva.	Najprej začutimo svež vonj klementine in mandlja, v srcu se nam odpre jasmin, ki mu moč <target> daje </target> vanilja bourbon.	F  	8	1	True
110	dajati	Primerjava obeh vrednosti <target> daje </target> odgovor o skladnosti ocenjevanja in posredno o težavah, ki jih pri interpretaciji navodil za ocenjevanje izkazujejo morebitna nizka skladnost ocenjevanja.	Instrumentna plošča ima dva velika merilnika in tri manjše, poudarek potniški kabini pa <target> dajejo </target> tudi svojske odprtine za dovod zraka.	F  	12	1	True
111	dajati	Franco se lahkotno sprehaja za njim, vihti dolgo, lepo izrezljano palico, nosaču <target> daje </target> glasna navodila v pidžinski ligurščini in s palico odmika dolge oljčne veje s svoje poti.	Menijo, da seštevek odgovorov na serijo nepovezanih vprašanj ne <target> daje </target> prave podobe o kakovostno višjih ravneh znanja, o globljem razumevanju, obvladanju poklicnih spretnosti, uporabi znanja pri reševanju strokovnih problemov, učencu ne daje dovolj aktivne vloge in mu ne pomaga pri izboljševanju učenja.	F  	8	11	True
112	igla	V naglici je premočno povlekel, tako da se je odlomila <target> igla </target> pudlaste broške, ki je dotlej spenjala skupaj pregibe kričeče tkanine.	Zazobki so po višini stebla <target> igle </target> postavljeni na enem, dveh ali na vseh robovih stebla igle (slika 9.20.).	F  	7	opomba: ni ustreznega pomena v Elexisu	True
113	igla	Bolj so odprti in ni jim nerodno, kljub temu pa so naše pomoči zelo veseli, v primerjavi z Ljubljano, kjer se jim zdijo brezplačne <target> igle </target> nekaj samoumevnega ali celo mislijo, da smo jim jih dolžni dajati,« pravi Peter Recer.	Dajmo džankijem sterilno <target> iglo </target>, varno sobo, zavetišče pa še heroin na recept pa še dohtar naj bo zraven, da se mu slučajno ne bi kaj zgodilo, da ne bi overdoziral.	T	3	3	True
114	igla	To pa zato, ker so z vrtanjem v globino zgolj prodrli do globokih slojev, Kelti in templjarji pa se niso omejili le na kopanje vodnjakov, temveč so zasajali svoje akupunkturne <target> igle </target>, ki so se dvigovale naravnost v nebo, da bi vzpostavili zvezo med megaliti in lovili vplive zvezd …	Medtem ko spušča <target> iglo </target> nazaj na ploščo, nekaj reče, s hrbtom obrnjen proti meni.	F  	10	17	True
